item_id,case_id,row,field,candidate,gd_value,gd_status,claude_status,claude_quote,claude_reason,claude_agrees,gpt_status,gpt_quote,gpt_reason,gpt_agrees
J4-078,v6-B1-03,1,cell_type,all-solid-state cell with a Li–In alloy negative electrode,all-solid-state cell with a Li–In alloy negative electrode,INFERRED,INFERRED,"""NCM811/SSE/LiIn ASSLBs, which were fabricated using bare‐/SPE‐ NCM811 cathodes, LPSCl SE, and LiIn anode""",Covers all all-solid-state cells here,yes,STATED,"""NCM811/SSE/LiIn ASSLBs ... LPSCl SE, and LiIn anode""",Methods explicitly identify the all-solid-state configuration and LiIn anode.,yes
J4-079,v6-B1-03,1,temperature,60 °C,60 °C,STATED,STATED,"""a remained capacity of 117.9 mA h g–1 after 8000 cycles at 30 C at 60°C""",Temperature stated for this test,yes,STATED,"""at a high temperature of 60°C""",The cycling test is explicitly conducted at 60 °C.,yes
J4-080,v6-B1-03,1,electrolyte,Li6PS5Cl (inorganic sulfide solid electrolyte),Li6PS5Cl (inorganic sulfide solid electrolyte),INFERRED,STATED,"""suggesting superior high‐temperature stability of the NCM811/Li6PS5Cl interface""",Li6PS5Cl (LPSCl) electrolyte named for this cell,yes,STATED,"""in Li6PS5Cl (LPSCl) SE""",The paper explicitly identifies Li6PS5Cl as the solid electrolyte.,yes
J4-081,v6-B2-06,1,capacity,158.74,158.74,STATED,STATED,"""Al2O3-Coated NCM811 ... 187.23 158.74 84.79 0.1413 4.4""",Table 1 row entry,yes,STATED,"""187.23 158.74 84.79 0.1413 4.4""",Table 1 directly gives 158.74 mAh g−1 for the Al2O3-coated NCM811 row.,yes
J4-082,v6-B2-06,1,material,NCM811,NCM811,STATED,STATED,"""Al2O3-Coated NCM811""",Row label identifies NCM811,yes,STATED,"""Al2O3-Coated NCM811""",The table explicitly identifies the sample as Al2O3-coated NCM811.,yes
J4-083,v6-B2-06,1,modification,Al2O3 coating,Al2O3 coating,STATED,STATED,"""Al2O3-Coated NCM811""",Row label states the Al2O3 coating,yes,STATED,"""Al2O3-Coated NCM811""",The modification is explicitly identified as Al2O3 coating.,yes
J4-084,v6-B2-06,1,capacity_type,discharge,discharge,STATED,STATED,"""150th Discharge Capacity (mAh g−1)""",Column header specifies discharge,yes,STATED,"""150th Discharge Capacity (mAh g−1)""",The 158.74 entry is under the 150th discharge-capacity column.,yes
J4-085,v6-B2-06,1,cycle,150,150,STATED,STATED,"""150th Discharge Capacity (mAh g−1)""",Column header gives cycle 150,yes,STATED,"""150th Discharge Capacity (mAh g−1)""",The table explicitly identifies the value as 150th-cycle discharge capacity.,yes
J4-086,v6-B2-06,1,c_rate,1C,1C,STATED,STATED,"""Electrochemical properties of bare and Al2O3-coated NCM811 over 150 cycles (1 C) at 4.3, 4.4, and 4.5 upper cutoff voltages""",Figure 3 caption; methods say 1 C for 150 cycles,yes,INFERRED,"""Long-term cycling was conducted at 1 C for 150 cycles.""","The methods explicitly set long-term cycling at 1C, applying to the 150-cycle table measurement.",yes
J4-087,v6-B2-06,1,voltage_window,2.8–4.4 V,2.8–4.4 V,STATED,STATED,"""cycling at 1 C across the voltage ranges of 2.8–4.3, 4.4, and 4.5 V vs. Li/Li+ at 25 ◦C""","Row's upper cutoff is 4.4 V, lower 2.8 V",yes,INFERRED,"""discharging to 2.8 V at the same rate as charging""","Combined with the row's 4.4 V upper cutoff, this fixes 2.8–4.4 V.",yes
J4-088,v6-B2-06,1,cell_type,"half cell, Li foil","half cell, Li foil",INFERRED,INFERRED,"""Lithium foil served as the anode ... The half-cells were cycled at 0.1 C for 3 cycles before cycling at 1 C""",Methods cover all CR2032 half cells,yes,STATED,"""Lithium foil served as the anode""",Methods explicitly specify lithium foil as anode in the tested cells.,yes
J4-089,v6-B2-06,1,temperature,25 °C,25 °C,INFERRED,STATED,"""across the voltage ranges of 2.8–4.3, 4.4, and 4.5 V vs. Li/Li+ at 25 ◦C""",Temperature stated for this cycling,yes,NOT_REPORTED,,"The methods state room temperature, not a numerical 25 °C value.",no
J4-090,v6-B2-06,1,electrolyte,1 M LiPF6 in EC:DEC 1:1,1 M LiPF6 in EC:DEC 1:1,INFERRED,INFERRED,"""The electrolyte used was 1 M LiPF6 dissolved in a 1:1 mixture of ethylene carbonate (EC) and diethyl carbonate (DEC)""",Single electrolyte for all cells,yes,STATED,"""1 M LiPF6 dissolved in a 1:1 mixture of ethylene carbonate (EC) and diethyl carbonate (DEC)""",Methods explicitly give the electrolyte composition.,yes
J4-091,v6-B1-12,1,capacity,153.2 mAh/g,not_reported,NOT_REPORTED,NOT_REPORTED,,Only 76.6% retention given; capacity not stated,yes,NOT_REPORTED,,"The paper reports 76.6% retention after 200 cycles, not 153.2 mAh/g.",yes
J4-092,v6-B1-12,1,material,"NCM811 (high mass loading, 2 mAh/cm2)","NCM811 (high mass loading, 2 mAh/cm2)",STATED,STATED,"""cells with high-mass-loading NCM811 cathodes (area capacity of 2 mAh cm−2) were assembled""",Sample and loading stated,yes,STATED,"""high-mass-loading NCM811 cathodes (area capacity of 2 mAh cm−2)""",The paper explicitly identifies the high-mass-loading NCM811 sample.,yes
J4-093,v6-B1-12,1,modification,none,none,STATED,INFERRED,"""LiNi0.8Co0.1Mn0.1O2 (NCM811) ... were supplied from Kejing Star Technology Corp.""",Commercial NCM811 used as received; cathode unmodified,yes,NOT_REPORTED,,No explicit statement establishes absence of a cathode modification for this measurement.,no
J4-094,v6-B1-12,1,capacity_type,retention only,retention only,STATED,STATED,"""The high-mass-loading cell with the G-P3 AR exhibits 76.6% capacity retention after 200 cycles""","Paper gives retention, not a capacity value",yes,STATED,"""76.6% capacity retention after 200 cycles""",The measurement reports capacity retention rather than an absolute capacity.,yes
J4-095,v6-B1-12,1,cycle,200,200,STATED,STATED,"""76.6% capacity retention after 200 cycles (Fig. S13)""",Cycle count in same sentence,yes,STATED,"""76.6% capacity retention after 200 cycles""",The paper explicitly specifies 200 cycles.,yes
J4-096,v6-B1-12,1,c_rate,0.5C chg/1C dis,not_reported,NOT_REPORTED,NOT_REPORTED,,No rate given; 0.5C/1C belongs to the other cycling test,yes,NOT_REPORTED,,The high-mass-loading paragraph does not state a cycling C-rate for the 200-cycle measurement.,yes
J4-097,v6-B1-12,1,voltage_window,cutoff 4.3 V (lower cutoff not given),cutoff 4.3 V (lower cutoff not given),INFERRED,INFERRED,"""LMBs with NCM811 cathodes were assembled and evaluated at 25 °C with a cutoff voltage of 4.3 V""",Section-level condition for these NCM811 cells,yes,NOT_REPORTED,,The high-mass-loading paragraph does not establish a voltage window for this specific 200-cycle measurement.,no
J4-098,v6-B1-12,1,cell_type,"half cell, Li metal (Li|G-P3 AR|NCM811)","half cell, Li metal (Li|G-P3 AR|NCM811)",INFERRED,INFERRED,"""The high-mass-loading cell with the G-P3 AR""",NCM811) throughout this work,yes,STATED,"""Li",The paper explicitly uses Li metal with G-P3 AR and NCM811.,yes
J4-099,v6-B1-12,1,temperature,25 °C,25 °C,INFERRED,INFERRED,"""evaluated at 25 °C with a cutoff voltage of 4.3 V""",Section-level condition for these NCM811 cells,yes,NOT_REPORTED,,No numerical test temperature is given for the high-mass-loading 200-cycle measurement.,no
J4-100,v6-B1-12,1,electrolyte,in-situ polymerised gel polymer electrolyte G-P3 AR,in-situ polymerised gel polymer electrolyte G-P3 AR,STATED,STATED,"""The high-mass-loading cell with the G-P3 AR exhibits 76.6% capacity retention after 200 cycles""",Electrolyte named in same sentence,yes,STATED,"""high-mass-loading cell with the G-P3 AR""",The measurement explicitly identifies G-P3 AR as the electrolyte.,yes
J4-101,v6-B2-01,1,capacity,205.79,205.79,STATED,STATED,"""the discharge capacity of NMC811@cPAN has reached 205.79 mAh g−1""",Value given in own sentence,yes,STATED,"""the discharge capacity of NMC811@cPAN has reached 205.79 mAh g−1""",The paper directly reports 205.79 mAh/g.,yes
J4-102,v6-B2-01,1,material,NMC811@cPAN,NMC811@cPAN,STATED,STATED,"""the discharge capacity of NMC811@cPAN""",Sample named in same sentence,yes,STATED,"""the discharge capacity of NMC811@cPAN""",The measurement explicitly identifies NMC811@cPAN.,yes
J4-103,v6-B2-01,1,modification,PAN-derived carbon coating,PAN-derived carbon coating,STATED,STATED,"""the effectiveness of the PAN-derived carbon coating process""",cPAN is the PAN-derived carbon coating,yes,STATED,"""PAN-derived carbon coating""",The paper explicitly describes the coating as PAN-derived carbon.,yes
J4-104,v6-B2-01,1,capacity_type,discharge,discharge,STATED,STATED,"""the discharge capacity of NMC811@cPAN has reached 205.79 mAh g−1""",Explicitly discharge capacity,yes,STATED,"""the discharge capacity of NMC811@cPAN""",The paper explicitly calls 205.79 mAh/g discharge capacity.,yes
J4-105,v6-B2-01,1,cycle,(any cycle number — say whether the paper gives one),not_reported,NOT_REPORTED,NOT_REPORTED,,No cycle number given for this return-to-0.2C point,yes,NOT_REPORTED,,"The paper gives the rate stage, but no cycle number for the 205.79 mAh/g measurement.",yes
J4-106,v6-B2-01,1,c_rate,0.2C,0.2C,STATED,STATED,"""When the current rate returns to 0.2 C ... the discharge capacity of NMC811@cPAN has reached 205.79 mAh g−1""",Rate given in same sentence,yes,STATED,"""When the current rate returns to 0.2 C ... the discharge capacity ... 205.79""",The 205.79 mAh/g measurement is explicitly at 0.2C.,yes
J4-107,v6-B2-01,1,voltage_window,2.8–4.3 V,2.8–4.3 V,STATED,STATED,"""C-rates of 0.1, 0.2, 0.5, 1, and 2C within the voltage range from 2.8 to 4.3 V at 28°C (Figure 8b)""",Rate-test conditions stated,yes,STATED,"""within the voltage range from 2.8 to 4.3 V at 28°C""",The rate-performance test explicitly uses 2.8–4.3 V.,yes
J4-108,v6-B2-01,1,cell_type,"half cell, Li metal","half cell, Li metal",INFERRED,INFERRED,"""To assemble the LIB half-cells, the fabricated cathode electrodes were paired with lithium metal foil as the anode""",Methods cover all half cells,yes,STATED,"""paired with lithium metal foil as the anode""",Methods explicitly identify lithium metal foil for half-cells.,yes
J4-109,v6-B2-01,1,temperature,28 °C,28 °C,STATED,STATED,"""within the voltage range from 2.8 to 4.3 V at 28°C (Figure 8b)""",Temperature stated for the rate test,yes,STATED,"""at 28°C""",The rate-performance tests are explicitly at 28 °C.,yes
J4-110,v6-B2-01,1,electrolyte,1 M LiPF6 in EC/EMC/DEC 2:2:1 (wt) + 10 wt% FEC,1 M LiPF6 in EC/EMC/DEC 2:2:1 (wt) + 10 wt% FEC,INFERRED,INFERRED,"""1M solution of lithium hexaﬂuorophosphate (LiPF6) dissolved in ... (EC), (EMC), and (DEC) in a 2:2:1 weight ratio, with 10 wt% ﬂuoroethylene carbonate (FEC)""",Single electrolyte for all cells,yes,STATED,"""1M solution of lithium hexaﬂuorophosphate (LiPF6) ... EC, EMC, and DEC in a 2:2:1 weight ratio, with 10 wt% ... FEC""",Methods explicitly give the electrolyte.,yes
J4-111,v6-B2-10,1,capacity,122,122,STATED,STATED,"""The full cell exhibits an initial charge capacity of 128 mAh g1 and discharge capacity of 122 mAh g1 at 0.1C-rate""",Value given in own sentence,yes,STATED,"""initial charge capacity of 128 mAh g−1 and discharge capacity of 122 mAh g−1 at 0.1C-rate""",The paper directly reports 122 mAh/g discharge capacity.,yes
J4-112,v6-B2-10,1,material,NMC811 (commercial),NMC811 (commercial),STATED,STATED,"""a full-cell was fabricated using the TPEHBZ-ThBS CMP anode, and commercial LiNi0.8Mn0.1Co0.1O2 (NMC811) cathode""",Commercial NMC811 cathode named,yes,STATED,"""commercial LiNi0.8Mn0.1Co0.1O2 (NMC811) cathode""",The full-cell cathode is explicitly identified as commercial NMC811.,yes
J4-113,v6-B2-10,1,modification,none named (commercial NMC811),none named (commercial NMC811),STATED,INFERRED,"""commercial LiNi0.8Mn0.1Co0.1O2 (NMC811) cathode""",Commercial cathode used as received; no modification named,yes,NOT_REPORTED,,The paper names commercial NMC811 but does not explicitly establish “none” as a modification field.,no
J4-114,v6-B2-10,1,capacity_type,discharge,discharge,STATED,STATED,"""discharge capacity of 122 mAh g1 at 0.1C-rate""",Explicitly discharge capacity,yes,STATED,"""discharge capacity of 122 mAh g−1""",The paper explicitly labels 122 mAh/g as discharge capacity.,yes
J4-115,v6-B2-10,1,cycle,1 (initial),1 (initial),STATED,STATED,"""The full cell exhibits an initial charge capacity of 128 mAh g1 and discharge capacity of 122 mAh g1""","""Initial"" gives the first cycle",yes,STATED,"""initial charge capacity ... and discharge capacity of 122 mAh g−1""",“Initial” explicitly identifies the first-cycle measurement.,yes
J4-116,v6-B2-10,1,c_rate,0.1C,0.1C,STATED,STATED,"""at 0.1C-rate""",Rate in same sentence,yes,STATED,"""at a 0.1C-rate""",The full-cell test rate is explicitly 0.1C.,yes
J4-117,v6-B2-10,1,voltage_window,1.5–4.5 V,1.5–4.5 V,STATED,STATED,"""was charged and discharged at a 0.1C-rate in a voltage window ranging from 1.5 to 4.5 V""",Window stated for this full cell,yes,STATED,"""voltage window ranging from 1.5 to 4.5 V""",The full-cell voltage window is explicitly stated.,yes
J4-118,v6-B2-10,1,cell_type,"full cell, TPEHBZ-ThBS CMP organic anode","full cell, TPEHBZ-ThBS CMP organic anode",STATED,STATED,"""fabricated full cell (TPEHBZ-ThBS CMP",Full cell with CMP organic anode,yes,STATED,"""the fabricated full cell (TPEHBZ-ThBS CMP",The full-cell anode and cathode are explicitly identified.,yes
J4-119,v6-B2-10,1,temperature,room temperature,not_reported,NOT_REPORTED,NOT_REPORTED,,No test temperature given anywhere for the cells,yes,NOT_REPORTED,,No test temperature is stated for this full-cell measurement.,yes
J4-120,v6-B2-10,1,electrolyte,1 M LiPF6 in EC:DMC 1:1 (a carbonate liquid electrolyte),1 M LiPF6 (solvent not_reported),NOT_REPORTED,NOT_REPORTED,,"Only ""1 M LiPF6"" given; solvents and ratio absent",yes,STATED,"""TPEHBZ-ThBS CMP",The full-cell notation explicitly identifies 1 M LiPF6 electrolyte.,no
J4-121,v6-B3-13,1,capacity,180.6 mAh/g,not_reported,NOT_REPORTED,NOT_REPORTED,,Only 80.3% retention given; capacity would need calculation,yes,NOT_REPORTED,,"The 55 °C test reports 80.3% retention after 100 cycles, not 180.6 mAh/g.",yes
J4-122,v6-B3-13,1,material,single-crystal NCM811 (SCNCM),single-crystal NCM811 (SCNCM),STATED,STATED,"""the ﬁrst charge/discharge speciﬁc capacities of SCNCM electrode and SCNCM/(ALP+BA)-1 electrode were 247/225 and 241/225 at 4.5 V cut-off voltage and 55 ◦C""",Single-crystal NCM811 base material,yes,STATED,"""SCNCM/(ALP+BA)-1""",The modified sample is explicitly designated from bare single-crystal NCM811.,yes
J4-123,v6-B3-13,1,modification,aluminum triphosphate (ALP) + boric acid (BA) coating,aluminum triphosphate (ALP) + boric acid (BA) coating,STATED,STATED,"""a multifunctional composite passivation interface with aluminum triphosphate (ALP) and boric acid (BA)""",(ALP+BA)-1 name defines the coating,yes,STATED,"""aluminum triphosphate (ALP) and boric acid (BA)""",The paper explicitly identifies the ALP+BA modification.,yes
J4-124,v6-B3-13,1,capacity_type,retention only,retention only,STATED,STATED,"""the correlation capacity retention rates were 54.8% and 80.3% after 100 cycles""","Paper gives retention only, no capacity value",yes,STATED,"""the correlation capacity retention rates were 54.8% and 80.3% after 100 cycles""","The 55 °C measurement reports retention, not an absolute capacity.",yes
J4-125,v6-B3-13,1,cycle,100,100,STATED,STATED,"""the correlation capacity retention rates were 54.8% and 80.3% after 100 cycles""",Cycle count in same sentence,yes,STATED,"""80.3% after 100 cycles""",The paper explicitly specifies 100 cycles.,yes
J4-126,v6-B3-13,1,c_rate,1C,1C,STATED,STATED,"""the cycling graph ... at the current of 1 C in the voltage range of ... (f) 2.8−4.5 V at 55 ◦C""",Figure 5f caption/label,yes,STATED,"""cycling graph ... at the current of 1 C ... (f) 2.8−4.5 V at 55 ◦C""",Figure caption directly specifies 1C for the 55 °C cycling test.,yes
J4-127,v6-B3-13,1,voltage_window,2.8–4.5 V,2.8–4.5 V,STATED,STATED,"""1 C 2.8-4.5 V  55 ℃""",Figure 5f label; text says 4.5 V cut-off,yes,STATED,"""the current of 1 C in the voltage range ... 2.8−4.5 V at 55 ◦C""",Figure caption explicitly specifies the 2.8–4.5 V window.,yes
J4-128,v6-B3-13,1,cell_type,"half cell, Li foil","half cell, Li foil",INFERRED,INFERRED,"""tested in CR2032 coin-type cells ... while lithium foil was used as the counter electrode""",Methods cover all cathode coin half-cells,yes,STATED,"""lithium foil was used as the counter electrode""",Methods explicitly identify lithium foil as counter electrode.,yes
J4-129,v6-B3-13,1,temperature,55 °C,55 °C,STATED,STATED,"""at 4.5 V cut-off voltage and 55 ◦C, respectively, and the correlation capacity retention rates were 54.8% and 80.3% after 100 cycles""",Temperature stated for this test,yes,STATED,"""4.5 V cut-off voltage and 55 ◦C ... after 100 cycles""",The paper explicitly gives 55 °C for this measurement.,yes
J4-130,v6-B3-13,1,electrolyte,1 M LiPF6 in EC/EMC/DMC 1:1:1 (wt),1 M LiPF6 in EC/EMC/DMC 1:1:1 (wt),INFERRED,INFERRED,"""dissolving 1 mol L−1 LiPF6 in a ternary solvent of ethylene carbonate (EC), ethyl methyl carbonate (EMC), and dimethyl carbonate (DMC) at a weight ratio of 1:1:1""",Single electrolyte used for all cells,yes,STATED,"""1 mol L−1 LiPF6 in a ternary solvent of ethylene carbonate (EC), ethyl methyl carbonate (EMC), and dimethyl carbonate (DMC) at a weight ratio of 1:1:1""",Methods explicitly give the electrolyte composition.,yes
